sid,peak_mjd,peak_mag,first_det_mjd,last_det_mjd,rise_time_days,fade_time_days,ra,dec,distance_Mpc
32110,63228.07705,21.113,63228.07705,63240.30096,19.48284,31.70675,52.01471,-0.66622,153.04
32118,63217.33577,22.566,63217.33577,63269.35294,35.37184,87.38902,298.15892,-0.86816,829.94
32132,63424.43140,21.794,63424.43140,63424.44079,58.16536,58.17474,32.53467,0.24364,99.47
32163,63423.13806,22.736,63423.13806,63453.16559,53.66822,83.69575,199.97614,0.26167,559.93
32194,63183.01161,19.511,63183.01161,63187.08301,4.45632,8.52772,294.67170,-0.89741,820.35
32200,63246.36526,20.692,63246.36526,63273.36179,71.20927,98.20580,267.06575,-0.92770,744.43
32244,63400.13883,21.719,63400.13883,63456.04332,31.37429,87.27877,249.25308,0.25769,695.45
32306,63259.05236,20.950,63259.05236,63269.02882,2.46099,12.43745,314.99620,-0.36447,876.24
32316,63310.39108,20.161,63310.39108,63351.29584,43.69564,84.60040,85.67599,-0.30615,245.61
32329,63419.95476,21.639,63419.96100,63419.96412,47.08585,47.08897,78.08185,0.28093,224.73
32331,63375.32591,22.168,63375.32591,63398.29030,76.91773,99.88212,200.34009,-0.12892,560.94
32359,63450.43141,20.240,63450.43141,63478.41663,52.94761,80.93283,139.12649,0.42394,392.60
32400,63260.35729,22.035,63260.35729,63304.29798,37.34068,81.28136,117.31272,-0.56975,332.61
32423,63228.07705,20.675,63228.07705,63290.18653,18.31869,80.42817,215.34858,-0.65817,602.21
32449,63174.34045,20.272,63174.34045,63190.35433,8.23368,24.24756,27.61206,-1.01514,85.93
32494,63350.21081,19.537,63350.21081,63352.23370,4.16364,6.18653,167.20946,0.13143,469.83
32505,63260.27967,22.247,63260.27967,63260.28012,12.69588,12.69633,291.10485,-0.41757,810.54
32511,63353.24174,19.769,63353.24174,63370.24013,4.05992,21.05831,356.20198,0.14868,989.56
32521,63382.20823,20.621,63382.20823,63455.06671,16.56283,89.42131,311.90239,0.24015,867.73
32523,63315.98765,18.072,63315.98765,63315.99727,5.76551,5.77512,139.04957,-0.06423,392.39
32536,63339.97083,20.065,63339.97083,63339.97709,26.42254,26.42881,321.48948,-0.04607,894.10
32547,63160.32625,16.459,63160.32625,63190.26659,0.24783,30.18817,353.23805,-1.08095,981.40
32548,63286.23309,22.458,63286.23309,63310.37740,73.07457,97.21889,185.86475,-0.63496,521.13
32597,63310.39108,18.899,63310.39108,63341.17132,38.79460,69.57484,192.48978,-0.27826,539.35
32616,63320.40393,20.382,63320.40393,63320.41359,79.01627,79.02593,137.83594,-0.45482,389.05
32681,63202.33047,22.395,63202.33047,63256.25190,36.55601,90.47745,335.95124,-1.01858,933.87
32700,63354.35280,21.095,63354.35280,63368.32632,59.64233,73.61585,136.47809,-0.14927,385.31
32727,63350.21393,15.319,63350.21393,63353.21835,3.04561,6.05003,85.31177,0.13759,244.61
32732,63232.33955,18.482,63232.33955,63262.31040,22.13218,52.10302,171.99702,-0.65508,482.99
32764,63259.05417,18.978,63259.05417,63273.02953,10.21035,24.18570,120.26457,-0.41007,340.73
32782,63332.07191,20.937,63332.07191,63356.06064,2.86838,26.85710,279.34765,0.03927,778.21
32805,63260.09694,19.331,63260.09694,63334.11614,8.93572,82.95492,109.23352,-0.39634,310.39
32840,63260.28057,21.263,63260.28057,63318.10404,22.58738,80.41086,259.67120,-0.47736,724.10
32872,63265.37027,22.574,63265.37027,63275.36776,20.47537,30.47286,354.85527,-0.43366,985.85
32897,63478.41304,22.425,63478.41304,63478.41348,90.53439,90.53483,126.57901,0.36721,358.09
32901,63353.24397,20.661,63353.24397,63354.29725,2.08501,3.13828,249.36406,0.15958,695.75
32902,63159.19975,19.245,63159.19975,63246.10086,7.91699,94.81809,221.03688,-1.19534,617.85
32913,63347.37735,22.435,63347.37735,63375.32144,69.99352,97.93761,357.53932,-0.24560,993.23
32934,63339.39637,21.710,63339.39637,63348.37183,60.19480,69.17027,268.88531,-0.23540,749.43
32952,63252.07406,21.450,63252.07406,63262.28887,41.02307,51.23788,234.60112,-0.64930,655.15
32961,63398.30883,17.807,63398.30883,63415.43527,81.68491,98.81135,37.57699,-0.02930,113.34
32963,63351.19702,21.299,63351.19702,63383.05561,10.96712,42.82571,311.08610,0.09951,865.49
32966,63373.43677,20.540,63373.43677,63419.40795,52.22334,98.19452,150.78562,-0.00429,424.66
32972,63370.22537,15.088,63370.22537,63453.17271,9.44663,92.39397,10.96699,0.21293,40.16
32974,63231.26557,18.124,63231.26557,63290.18653,26.24169,85.16265,77.10561,-0.69121,222.04
32981,63320.40468,21.637,63324.40464,63324.41415,33.93871,33.94822,93.75123,-0.17271,267.82
33033,63231.15802,22.030,63231.15802,63259.06818,20.77028,48.68044,296.33996,-0.65384,824.93
33068,63411.44575,18.957,63411.44575,63417.44467,70.96470,76.96362,257.90253,0.10089,719.23
33085,63220.12961,21.373,63220.12961,63248.26899,43.80204,71.94141,303.64488,-0.91712,845.02
33088,63284.24587,18.639,63284.24587,63347.04463,4.58814,67.38691,342.14825,-0.23285,950.91
33106,63196.34279,13.821,63196.34279,63286.23533,8.84877,98.74130,9.75832,-0.82273,36.84
33127,63295.00702,18.567,63295.00702,63295.01329,1.41569,1.42196,120.75172,-0.15544,342.07
33131,63183.34560,19.617,63183.34560,63252.15202,26.73423,95.54065,315.99960,-1.12276,879.00
33176,63354.29636,17.857,63354.29636,63370.23924,0.73463,16.67751,242.99457,0.17286,678.24
33177,63450.43185,20.991,63450.43185,63460.43025,51.09472,61.09313,195.60857,0.43505,547.92
33200,63416.44456,21.710,63416.44456,63416.44501,93.31152,93.31196,170.01299,0.00617,477.54
33213,63220.12499,20.810,63220.12499,63262.29200,30.90267,73.06967,146.77785,-0.80898,413.64
33225,63252.15860,19.820,63252.15860,63271.22178,2.59532,21.65850,133.46213,-0.40580,377.02
33226,63375.32770,22.848,63375.32770,63398.29120,76.69328,99.65678,332.21202,-0.12768,923.58
33264,63286.23667,20.399,63286.23667,63290.28509,93.73669,97.78512,47.65514,-0.78344,141.05
33271,63303.09499,20.002,63303.09499,63307.11648,0.66380,4.68528,272.15379,-0.10685,758.42
33274,63258.16119,18.891,63258.16119,63262.19830,0.93020,4.96731,189.79469,-0.36074,531.94
33277,63320.40369,21.198,63320.40369,63320.41336,88.07109,88.08075,326.34168,-0.51054,907.44
33303,63166.21106,18.933,63166.21106,63252.14799,4.62608,90.56302,359.39615,-1.06378,998.34
33309,63289.37185,20.434,63289.37185,63341.42329,45.94334,97.99478,350.22930,-0.44248,973.13
33313,63354.28250,17.035,63354.28250,63370.22582,1.36029,17.30361,117.81598,0.16932,333.99
33316,63190.15669,18.672,63190.15669,63222.15078,1.56259,33.55667,352.39651,-0.81395,979.09
33355,63196.02888,17.431,63196.02888,63204.03418,1.79929,9.80459,344.33645,-0.77022,956.93
33382,63292.00812,18.658,63292.00812,63292.01749,21.70167,21.71104,88.40940,-0.28557,253.13
33389,63261.04614,21.163,63261.04614,63261.04704,15.57485,15.57575,333.50180,-0.43020,927.13
33419,63354.29457,17.809,63354.29457,63370.23746,3.74143,19.68432,180.04670,0.15624,505.13
33435,63387.95078,20.455,63387.95078,63387.95392,2.86264,2.86578,209.47105,0.35097,586.05
33436,63204.34179,18.420,63204.34179,63204.34762,0.48125,0.48707,342.91972,-0.69947,953.03
33442,63286.14966,22.615,63286.14966,63290.17896,77.29791,81.32721,215.24205,-0.66443,601.92
33450,63273.02457,20.697,63273.02457,63282.01911,2.79553,11.79007,277.44421,-0.28601,772.97
33457,63232.17372,19.767,63232.17372,63232.34013,2.77183,2.93824,152.98442,-0.52894,430.71
33460,63286.23890,21.115,63286.23890,63295.29119,86.75136,95.80364,317.86343,-0.73104,884.12
33469,63260.08044,19.936,63260.08044,63322.10140,37.43192,99.45288,291.35249,-0.57213,811.22
33485,63232.13990,19.644,63232.13990,63232.25918,89.55638,89.67566,115.47885,-1.35944,327.57
33532,63440.44099,17.983,63440.44099,63479.41470,58.88383,97.85753,13.39106,0.33055,46.83
33556,63340.41269,20.050,63340.41269,63386.43682,37.79746,83.82160,288.79670,-0.10584,804.19
33581,63190.15220,16.563,63190.15220,63246.08926,1.73079,57.66786,94.77014,-0.81533,270.62
33634,63231.13829,19.518,63231.13829,63238.14066,7.53838,14.54076,327.44525,-0.56598,910.47
33647,63370.22582,21.796,63370.22582,63370.22626,19.39392,19.39437,186.94620,0.15778,524.10
33653,63450.42962,17.794,63450.42962,63479.41742,65.62811,94.61592,19.62369,0.34930,63.97
33669,63306.13261,16.634,63306.13261,63322.08829,1.65026,17.60593,240.53185,-0.09561,671.46
33674,63204.02598,20.489,63204.02598,63204.03538,24.67657,24.68597,23.74897,-0.89050,75.31
33681,63192.01581,15.819,63192.01581,63204.03490,1.40147,13.42056,17.48425,-0.79805,58.08
33683,63302.40620,18.423,63302.40620,63376.28538,25.74751,99.62669,67.91439,-0.24968,196.76
33694,63381.06216,18.175,63381.06216,63439.97049,36.67951,95.58784,72.00229,0.12228,208.01
33698,63203.20637,22.903,63203.20637,63209.18018,10.16981,16.14363,88.96714,-0.77932,254.66
33743,63342.32552,20.528,63342.32552,63352.33711,65.22521,75.23680,343.39434,-0.24719,954.33
33747,63205.34353,22.262,63205.34353,63232.33312,54.18468,81.17427,123.00435,-1.19718,348.26
33795,63424.43212,19.485,63424.43212,63424.44151,82.03012,82.03950,246.22795,0.11141,687.13
33845,63415.95397,19.404,63415.95397,63415.96335,57.12222,57.13160,197.18167,0.20209,552.25
33851,63334.40804,22.386,63334.40804,63368.29421,46.35266,80.23883,149.61162,-0.18606,421.43
33895,63274.22040,22.923,63274.22040,63274.22376,18.32559,18.32895,254.30021,-0.36853,709.33
33922,63291.26926,21.355,63291.26926,63346.15038,27.58905,82.47017,216.35776,-0.32343,604.98
33974,63319.36434,20.661,63319.36434,63382.23589,31.06674,93.93829,325.34145,-0.18471,904.69
34031,63237.04293,14.951,63237.04293,63261.04793,9.84481,33.84981,25.53727,-0.54291,80.23
34059,63353.24891,16.748,63353.24891,63370.23609,2.46944,19.45661,35.55416,0.15749,107.77
34078,63415.43713,19.949,63415.43713,63417.43792,75.02210,77.02289,81.86878,0.10052,235.14
34118,63292.38927,19.717,63292.38927,63292.39863,47.30198,47.31135,5.27990,-0.43250,24.52
34133,63419.95524,21.746,63419.96149,63419.96460,33.82999,33.83311,184.88748,0.35703,518.44
34145,63320.40196,16.576,63320.40196,63320.41162,0.52235,0.53201,187.86138,-0.01156,526.62
34156,63307.13528,20.106,63307.13528,63373.03412,25.68457,91.58342,316.30768,-0.22282,879.85
34157,63350.21393,18.528,63350.21393,63353.21835,2.33905,5.34347,210.95405,0.14148,590.12
34158,63202.33092,22.523,63202.33092,63256.28408,37.19279,91.14595,210.49409,-1.02523,588.86
34188,63152.04499,20.831,63152.04499,63207.12775,11.27431,66.35707,245.32230,-1.41332,684.64
34189,63307.13528,21.014,63307.13528,63373.03412,23.23547,89.13431,240.88829,-0.20915,672.44
34204,63320.40245,16.827,63320.40245,63320.41435,28.25650,28.26841,55.99902,-0.16342,164.00
34259,63353.24891,22.077,63353.24891,63354.29547,3.71983,4.76638,211.50342,0.15059,591.63
34269,63290.27969,23.297,63307.39211,63307.39256,71.23792,71.23836,336.89344,-0.48683,936.46
34272,63370.22715,20.512,63370.22715,63453.17138,8.63318,91.57740,356.62032,0.21748,990.71
34276,63335.97406,21.178,63335.97406,63335.98032,54.41259,54.41885,233.51548,-0.22220,652.17
34291,63204.02622,16.234,63204.02622,63204.03563,30.34110,30.35051,4.97756,-0.94118,23.69
34317,63294.28310,20.925,63294.28310,63305.25611,7.90359,18.87660,40.71428,-0.19536,121.96
34324,63319.98489,18.336,63319.98489,63319.99115,43.54242,43.54868,195.48014,-0.25089,547.57
34353,63174.34268,22.415,63174.34268,63202.32913,15.98673,43.97317,166.23700,-1.10129,467.15
34362,63375.02698,19.777,63375.02698,63419.96532,9.27831,54.21665,297.88109,0.24073,829.17
34390,63190.15173,17.310,63190.15173,63225.12823,0.60132,35.57781,214.02661,-0.80639,598.57
34422,63290.27880,22.658,63290.27880,63314.21391,66.85717,90.79228,173.48429,-0.56713,487.08
34435,63292.38854,20.350,63292.38854,63292.39791,73.10106,73.11043,187.60780,-0.59407,525.92
34445,63232.31541,22.716,63232.31541,63232.32044,90.98713,90.99216,240.13161,-1.39500,670.36
34476,63255.32669,22.372,63255.32669,63310.37561,34.82243,89.87136,286.16969,-0.58609,796.97
34482,63306.13039,21.333,63306.13039,63307.11871,1.91147,2.89979,209.19099,-0.09705,585.28
34492,63381.05548,21.103,63381.05548,63381.05592,14.80169,14.80213,248.11276,0.24357,692.31
34493,63255.33120,21.927,63255.33120,63286.38141,20.02831,51.07851,53.59164,-0.49208,157.38
34511,63357.38688,21.361,63357.38688,63403.26073,53.34557,99.21942,231.63293,-0.09802,646.99
34549,63184.03124,22.195,63184.03124,63226.11359,42.02954,84.11190,213.81158,-1.37512,597.98
34550,63348.35514,21.696,63348.35514,63348.35559,9.07353,9.07397,337.95166,0.09432,939.37
34570,63375.02876,20.170,63375.02876,63419.96556,19.99820,64.93500,197.30300,0.18099,552.58
34591,63450.42917,20.015,63450.42917,63484.33319,64.22716,98.13119,327.39142,0.35744,910.33
34619,63419.95548,13.569,63419.95548,63419.96484,41.12214,41.13150,2.64041,0.31490,17.26
34669,63227.26997,19.086,63227.26997,63252.06321,37.00546,61.79870,209.92675,-0.80079,587.30
34689,63174.05033,20.930,63174.05033,63174.09835,0.70965,0.75767,231.58911,-0.94438,646.87
34710,63250.30450,18.866,63250.30450,63308.32104,1.30449,59.32102,298.53055,-0.40914,830.96
34716,63275.37061,22.266,63275.37061,63328.24718,36.31033,89.18690,329.96908,-0.46899,917.41
34736,63299.40458,19.647,63299.40458,63342.32955,54.99978,97.92475,230.04169,-0.43660,642.61
34740,63334.41675,21.578,63334.41675,63381.35677,41.01929,87.95932,325.13710,-0.15651,904.13
34753,63203.28927,17.428,63203.28927,63259.06593,2.67333,58.45000,114.20605,-0.72281,324.07
34758,63231.13829,18.613,63231.13829,63259.05688,9.14954,37.06814,19.58186,-0.57641,63.85
34783,63252.07450,20.025,63252.07450,63262.29065,51.03974,61.25589,316.30348,-0.71977,879.83
34786,63350.21393,18.354,63350.21393,63353.21835,6.40532,9.40974,229.83479,0.11913,642.05
34790,63450.42917,17.764,63450.42917,63480.28548,66.31352,96.16983,107.49273,0.34533,305.61
34799,63315.98910,18.064,63315.98910,63315.99535,3.40783,3.41408,189.21331,-0.05135,530.34
34805,63227.24221,17.984,63227.24221,63232.16328,0.63252,5.55359,335.46208,-0.54666,932.52
34830,63231.13829,19.780,63231.13829,63259.05962,13.93547,41.85680,69.83648,-0.60785,202.05
34834,63260.07687,19.583,63260.07687,63354.07241,5.62344,99.61899,316.45116,-0.37697,880.24
34846,63260.27967,19.107,63260.27967,63318.10359,12.51989,70.34381,316.18504,-0.41652,879.51
34856,63232.33795,14.359,63232.33795,63318.11750,10.94735,96.72689,27.32763,-0.58031,85.15
34871,63174.07226,21.837,63174.07226,63181.00975,4.66387,11.60136,244.28019,-0.98191,681.77
34882,63290.27701,19.927,63290.27701,63307.38939,81.76823,98.88061,204.90405,-0.66681,573.49
34884,63190.16117,22.019,63190.16117,63221.19483,7.31643,38.35008,252.20149,-0.86076,703.55
34889,63306.13751,19.643,63306.13751,63338.04220,33.32730,65.23199,240.56494,-0.27138,671.55
34895,63322.20021,21.468,63322.20021,63356.05079,10.84313,44.69372,260.94027,-0.05803,727.59
34906,63320.40272,19.460,63320.40272,63347.37331,63.88177,90.85235,188.00620,-0.36488,527.02
34914,63370.23475,15.198,63370.23475,63455.06048,4.84784,89.67356,41.98790,0.23870,125.47
34917,63419.95524,18.582,63419.95524,63419.96460,40.24206,40.25142,140.92417,0.31994,397.54
34927,63419.95476,20.180,63419.95476,63419.96412,49.35722,49.36658,279.15336,0.26803,777.67
34934,63318.12293,22.412,63318.12293,63335.07150,61.02620,77.97477,108.91719,-0.36152,309.52
34940,63286.22996,19.751,63286.22996,63322.35722,56.39185,92.51910,198.37767,-0.52619,555.54
34976,63424.43742,20.766,63424.43742,63424.44367,73.55059,73.55685,170.81493,0.15808,479.74
35001,63306.12505,21.298,63306.12505,63322.09370,25.92221,41.89086,52.39397,-0.22979,154.08
35004,63370.23520,19.669,63370.23520,63455.06448,7.59025,92.41953,148.75943,0.22335,419.09
35038,63357.38643,22.655,63357.38643,63375.33575,62.22127,80.17059,93.38108,-0.14677,266.80
35043,63324.40633,19.284,63324.40633,63350.40546,62.75736,88.75649,37.33740,-0.33513,112.68
35044,63348.36095,19.091,63348.36095,63423.13182,18.29672,93.06758,174.47126,0.04396,489.80
35046,63183.00981,19.562,63183.00981,63187.10401,1.19447,5.28866,125.23568,-0.86941,354.40
35056,63231.23321,18.944,63231.23321,63253.16694,0.94675,22.88047,271.48593,-0.52337,756.59
35070,63196.20625,21.644,63196.20625,63274.14314,15.52684,93.46373,297.09289,-0.87906,827.01
35117,63346.96679,20.984,63346.96679,63356.96615,10.53687,20.53623,27.25787,0.07872,84.96
35176,63232.13455,20.584,63232.13455,63232.31863,90.63264,90.81673,33.43093,-1.38967,101.94
35242,63306.12460,20.652,63306.12460,63354.06746,26.53539,74.47826,108.97541,-0.23323,309.68
35244,63354.28830,15.093,63354.28830,63400.13705,0.39714,46.24589,180.31705,0.17468,505.87
35247,63230.30222,21.525,63230.30222,63255.24351,70.57512,95.51640,335.48942,-1.08504,932.60
35256,63322.20204,23.236,63322.20204,63323.18274,8.43926,9.41996,217.04648,-0.04490,606.88
35285,63299.40639,18.143,63299.40639,63353.36656,27.86621,81.82639,22.80627,-0.27857,72.72
35317,63354.28161,17.537,63354.28161,63423.15236,9.69023,78.56097,161.73626,0.12343,454.77
35334,63423.13806,22.550,63423.13806,63453.16604,55.21635,85.24433,193.65948,0.25294,542.56
35337,63192.01822,15.788,63192.01822,63192.02448,11.99248,11.99874,55.04331,-0.88466,161.37
35357,63345.21937,19.931,63345.21937,63436.99944,7.86670,99.64677,324.39510,0.08376,902.09
35367,63196.21076,22.825,63196.21076,63208.26225,12.63566,24.68716,259.55518,-0.85468,723.78
35372,63290.27969,19.968,63290.27969,63332.14653,52.17179,94.03863,242.61454,-0.47482,677.19
35404,63368.31913,19.229,63368.31913,63423.14163,12.05483,66.87733,331.58197,0.18783,921.85
35422,63354.27847,19.002,63354.27847,63427.12912,12.90166,85.75230,142.72269,0.10579,402.49
35429,63304.30671,21.324,63304.30671,63352.24044,13.37492,61.30865,330.84017,-0.17013,919.81
35434,63252.07406,22.424,63252.07406,63262.28887,43.49688,53.71169,215.75662,-0.66633,603.33
35438,63255.32759,23.740,63255.32759,63255.32803,21.50731,21.50776,349.03349,-0.50127,969.84
35472,63306.12460,19.349,63306.12460,63373.03456,22.78342,89.69339,21.06195,-0.21227,67.92
35481,63336.41096,21.167,63336.41096,63336.42036,10.00384,10.01324,357.80787,0.02402,993.97
35532,63174.05033,17.850,63174.05033,63174.09835,0.43896,0.48698,319.56888,-0.94187,888.81
35550,63375.02876,20.239,63375.02876,63419.96580,25.60263,70.53967,134.45927,0.15002,379.76
35567,63310.39012,20.281,63310.39012,63351.29808,39.06872,79.97668,255.19422,-0.27981,711.78
35637,63340.41173,20.493,63340.41173,63414.42372,15.73966,89.75165,144.30156,0.01456,406.83
35649,63178.30552,18.660,63178.30552,63263.16089,8.71479,93.57016,284.72018,-0.98013,792.98
35666,63423.14029,18.239,63423.14029,63453.16871,62.54115,92.56957,162.02564,0.21193,455.57
35705,63320.40196,14.411,63320.40196,63414.26445,3.78833,97.65082,11.90151,-0.02936,42.73
35744,63347.37421,15.496,63347.37421,63350.40279,75.15165,78.18023,24.78117,-0.27471,78.15
35761,63313.36101,19.495,63313.36101,63381.28822,5.77647,73.70367,305.45587,-0.07864,850.00
35776,63320.40468,19.604,63320.40468,63324.41415,29.14002,33.14949,319.91058,-0.16829,889.75
35796,63231.15712,20.540,63231.15712,63273.14372,8.23171,50.21831,271.18762,-0.57034,755.77
35798,63353.21523,20.884,63353.21523,63356.08717,8.59557,11.46750,59.98363,0.12358,174.95
35799,63168.20119,19.639,63168.20119,63174.07812,2.07161,7.94854,295.29767,-1.01490,822.07
35824,63320.40393,19.433,63320.40393,63320.41359,81.24635,81.25602,150.40501,-0.46840,423.61
35870,63196.34375,21.992,63196.34375,63196.34688,20.79919,20.80232,336.60965,-0.92417,935.68
35871,63320.40221,21.042,63320.40221,63320.41187,23.66213,23.67179,238.13815,-0.13809,664.88
35889,63315.98742,17.415,63315.98742,63315.99678,16.90573,16.91510,82.48710,-0.12522,236.84
35931,63249.36757,23.253,63249.36757,63273.36089,73.12591,97.11923,216.69861,-0.91789,605.92
35937,63283.39113,23.019,63283.39113,63310.37294,43.65211,70.63392,229.70764,-0.46485,641.70
35938,63238.14200,17.965,63238.14200,63259.05688,15.10984,36.02472,44.77428,-0.56965,133.13
35955,63253.37554,21.830,63253.37554,63304.25182,42.79051,93.66679,354.78106,-0.65249,985.65
35963,63366.05559,20.761,63366.05559,63419.96316,20.31319,74.22076,253.88501,0.12975,708.18
35964,63203.29061,15.305,63203.29061,63230.20241,5.78452,32.69632,7.54064,-0.74564,30.74
36003,63271.03816,14.006,63271.03816,63335.97961,0.64720,65.58865,32.37287,-0.28509,99.03
36004,63340.18732,16.449,63340.18732,63436.97513,1.04256,97.83037,148.24827,0.09357,417.68
36011,63336.41048,20.593,63336.41048,63386.43726,24.32905,74.35584,169.37156,-0.05408,475.77
36017,63303.40233,20.073,63303.40233,63342.31897,7.66337,46.58001,205.26618,-0.14360,574.48
36028,63227.24669,20.873,63227.24669,63267.33552,24.33804,64.42686,140.77043,-0.70627,397.12
36039,63192.01702,20.769,63192.02015,63192.02641,17.29122,17.29747,149.17462,-0.93159,420.23
36068,63304.29705,20.190,63304.29705,63328.25614,66.76939,90.72849,356.07409,-0.47838,989.20
36114,63411.44575,21.907,63411.44575,63417.44467,68.94662,74.94553,220.20177,0.11195,615.55
36145,63352.21922,18.005,63352.21922,63381.05056,4.37940,33.21074,160.38449,0.14129,451.06
36162,63290.39910,21.304,63290.39910,63352.33622,22.25192,84.18904,318.31273,-0.29786,885.36
36206,63252.16981,20.107,63252.16981,63253.16202,1.34121,2.33342,283.97177,-0.39830,790.92
36214,63254.03873,20.617,63254.03873,63261.05106,9.18247,16.19480,264.44490,-0.43389,737.22
36276,63299.40684,20.918,63299.40684,63351.29539,31.04052,82.92907,205.09435,-0.29661,574.01
36282,63336.41000,19.615,63336.41000,63373.42352,58.34185,95.35537,24.95947,-0.24176,78.64
36290,63373.41764,19.528,63373.41764,63414.26892,59.01601,99.86729,17.96204,-0.04142,59.40
36291,63231.13561,17.447,63231.13561,63261.04928,2.48775,32.40141,113.65317,-0.53371,322.55
36308,63192.01846,18.716,63192.01846,63196.03756,13.80499,17.82408,48.83773,-0.90040,144.30
36309,63270.28481,16.089,63270.28481,63308.31197,0.86217,38.88933,135.16567,-0.29060,381.71
36343,63424.43140,19.105,63424.43140,63424.44079,59.10164,59.11102,183.30056,0.23838,514.08
36366,63403.38497,20.685,63403.38497,63423.34140,74.51331,94.46973,263.36966,0.03746,734.27
36369,63174.09031,20.789,63174.09031,63174.09076,2.00781,2.00826,206.96346,-0.95617,579.15
36378,63246.28881,19.946,63246.28881,63259.25687,2.37555,15.34360,216.73282,-0.43956,606.02
36393,63310.39929,21.444,63310.39929,63341.18127,68.68975,99.47173,142.19251,-0.45287,401.03
36442,63237.04203,19.850,63237.04203,63239.04247,2.95180,4.95224,239.10642,-0.49960,667.54
36467,63303.00296,18.302,63303.00296,63303.00385,0.80158,0.80248,220.97212,-0.10810,617.67
36473,63231.25792,18.887,63231.25792,63290.17896,23.21741,82.13845,334.62891,-0.67006,930.23
36474,63232.13544,21.344,63232.13544,63232.25472,92.44953,92.56880,316.35757,-1.45704,879.98
36482,63324.40440,21.798,63324.40440,63324.41391,25.78215,25.79166,200.53062,-0.12775,561.46
36503,63324.41717,18.529,63324.41717,63357.38913,1.60040,34.57236,156.10784,0.00445,439.30
36516,63217.33756,20.365,63217.33756,63255.26362,33.19609,71.12215,191.08165,-0.84999,535.47
36537,63192.01822,19.267,63192.01822,63196.03756,14.02442,18.04375,99.08805,-0.90233,282.49
36544,63340.41052,21.949,63340.41052,63340.41988,59.69201,59.70137,144.37400,-0.22691,407.03
36547,63341.40800,20.963,63341.40800,63373.41719,32.38834,64.39752,162.42596,-0.07080,456.67
36563,63350.21081,20.153,63350.21081,63352.23370,3.30017,5.32305,79.25900,0.13617,227.96
36591,63450.43678,21.318,63450.43678,63480.26290,67.90787,97.73399,88.37232,0.33615,253.02
36605,63204.04417,13.830,63204.04417,63226.03641,17.86582,39.85807,37.69573,-0.83333,113.66
36615,63196.21121,18.615,63196.21121,63274.14224,7.24459,85.17562,284.68515,-0.81100,792.88
36621,63202.30869,20.896,63202.30869,63248.26129,50.09414,96.04674,215.92517,-1.18172,603.79
36623,63289.00972,21.927,63289.00972,63290.08967,7.75896,8.83891,347.06522,-0.22393,964.43
36626,63303.40233,18.778,63303.40233,63342.31897,10.38256,49.29920,29.33893,-0.15859,90.68
36642,63306.12994,18.661,63306.12994,63306.13039,4.92293,4.92337,121.21555,-0.11356,343.34
36649,63292.32191,22.885,63292.32191,63308.27130,82.90067,98.85006,211.41600,-0.66050,591.39
36686,63348.35469,18.443,63348.35469,63348.35514,13.93856,13.93901,92.85813,0.06771,265.36
36689,63368.31510,18.935,63368.31510,63368.31555,57.32570,57.32615,36.46100,-0.06004,110.27
36693,63275.37061,19.454,63275.37061,63338.26285,35.78034,98.67257,342.55338,-0.46576,952.02
36711,63334.40237,20.057,63334.40237,63347.37645,65.47346,78.44754,49.69323,-0.29341,146.66
36721,63250.30450,17.069,63250.30450,63308.32104,0.45626,58.47279,348.79287,-0.40411,969.18
36728,63334.42127,19.912,63334.42127,63382.23366,38.58300,86.39538,36.48272,-0.14306,110.33
36740,63370.22760,20.208,63370.22760,63453.17049,6.21882,89.16171,249.82993,0.23098,697.03
36743,63329.40986,21.175,63329.40986,63341.40037,7.48219,19.47271,231.41721,-0.00039,646.40
36755,63375.32993,21.398,63375.32993,63419.31180,42.17802,86.15989,55.84240,0.06081,163.57
36763,63350.40323,21.823,63350.40323,63350.40368,68.09406,68.09451,238.37560,-0.21802,665.53
36792,63267.23050,21.019,63267.23050,63338.20393,17.12543,88.09887,298.47878,-0.40259,830.82
36795,63220.12275,20.296,63220.12275,63248.26809,45.92254,74.06787,354.07115,-0.93643,983.70
36797,63339.97011,21.050,63339.97324,63339.97637,3.63428,3.63741,334.12579,0.07822,928.85
36809,63379.30818,22.609,63379.30818,63414.26802,45.57482,80.53466,357.18579,0.06399,992.26
36842,63419.95500,17.390,63419.95500,63419.96437,34.36143,34.37079,27.85212,0.35390,86.59
36878,63279.16224,21.068,63279.16224,63290.18118,64.72912,75.74806,139.70275,-0.62635,394.18
36909,63205.34442,16.700,63205.34442,63227.25881,51.36656,73.28095,28.82158,-1.15713,89.26
36919,63270.28527,22.607,63270.28527,63275.37242,7.56949,12.65665,279.73100,-0.32898,779.26
36924,63400.12992,22.803,63400.12992,63423.14520,44.28317,67.29845,193.08355,0.18551,540.98
36925,63271.23205,16.657,63271.23205,63324.98034,2.34426,56.09256,171.29992,-0.29364,481.07
36926,63339.96867,17.542,63339.96867,63424.44199,15.04337,99.51669,70.33912,0.01594,203.43
36940,63283.39359,21.605,63283.39359,63296.21969,85.15561,97.98171,148.12498,-0.74022,417.34
36941,63292.39190,17.872,63292.39190,63292.39815,68.12434,68.13058,30.51075,-0.56167,93.90
36950,63424.44457,18.431,63424.44457,63450.42827,57.80029,83.78399,69.65371,0.24576,201.55
