sid,peak_mjd,peak_mag,first_det_mjd,last_det_mjd,rise_time_days,fade_time_days,ra,dec,distance_Mpc
5942,61890.17641,19.036,61890.17641,61919.01526,30.90521,59.74407,53.18228,0.09836,156.25
6017,61713.27016,22.418,61713.27016,61764.15925,41.77613,92.66522,296.38518,-0.00466,825.06
6041,61850.03616,12.536,61850.03616,61855.01363,5.80031,10.77778,2.01580,0.09009,15.54
6050,62212.34769,22.963,62214.38603,62214.38654,82.90889,82.90940,155.46528,0.24991,437.53
6068,61118.33956,19.276,61118.33956,61121.29452,0.78303,3.73799,103.96838,-0.31320,295.91
6102,61113.04131,20.879,61113.04131,61116.19471,11.74889,14.90229,304.10282,-0.32258,846.28
6124,61231.11131,18.737,61231.11131,61264.07608,34.23847,67.20324,23.87261,-0.26785,75.65
6127,61086.15913,11.819,61086.15913,61113.13835,25.40994,52.38916,1.95113,-0.34609,15.37
6139,61440.33972,18.497,61440.33972,61526.08487,8.80174,94.54690,160.21271,-0.13653,450.58
6144,61652.35470,21.398,61652.35470,61674.21079,76.72209,98.57819,220.34961,-0.05720,615.96
6150,61023.11685,19.849,61023.11685,61023.21327,6.95869,7.05511,289.69509,-0.37218,806.66
6179,62001.99175,21.225,62001.99175,62005.99481,46.11457,50.11764,155.08689,0.15171,436.49
6189,60993.26995,19.678,60993.26995,61002.12258,22.04535,30.89798,219.94165,-0.39875,614.84
6201,61910.13487,22.388,61910.13487,61910.13640,25.84285,25.84438,179.39658,0.11215,503.34
6206,61916.30576,19.931,61916.30576,61919.20970,27.58283,30.48678,142.47605,0.11459,401.81
6215,61233.19418,20.395,61233.19418,61237.16170,95.72041,99.68793,55.94388,-0.30175,163.85
6220,61115.25013,17.281,61115.25013,61120.24169,10.67353,15.66509,160.07579,-0.32068,450.21
6225,62177.36396,16.842,62177.36396,62187.28414,58.45054,68.37072,40.83534,0.24281,122.30
6239,62150.27335,19.213,62150.27335,62187.29482,4.17636,41.19783,203.72937,0.25818,570.26
6244,61118.33343,18.639,61118.33343,61144.06441,18.75823,44.48921,60.13375,-0.32357,175.37
6261,61264.39169,15.456,61264.39169,61290.12150,37.15452,62.88433,49.82501,-0.25064,147.02
6269,61853.25697,19.581,61853.25697,61913.17519,21.58988,81.50810,10.10520,0.08318,37.79
6288,61379.09950,19.311,61379.09950,61417.06131,11.82155,49.78336,120.42207,-0.17216,341.16
6298,61266.21720,23.334,61266.21720,61266.21874,8.83638,8.83791,100.38994,-0.23363,286.07
6320,61792.12914,20.281,61792.12914,61795.10963,13.24726,16.22775,83.12437,0.05419,238.59
6322,61497.19006,21.730,61497.19006,61529.15761,65.90005,97.86760,311.48653,-0.13667,866.59
6327,61023.26697,22.011,61023.26697,61053.17177,22.40834,52.31314,208.45582,-0.38120,583.25
6336,61802.32279,18.853,61802.32279,61802.32431,43.20634,43.20787,153.87262,0.04335,433.15
6361,61556.24134,22.552,61556.24134,61558.17524,20.48570,22.41960,230.18652,-0.07910,643.01
6402,61709.31533,10.145,61709.31533,61791.07661,15.80985,97.57113,0.86810,0.00740,12.39
6407,61622.36746,22.680,61622.36746,61652.16089,63.60730,93.40073,75.15198,-0.06646,216.67
6438,61239.27914,18.180,61239.27914,61292.10306,3.63371,56.45764,307.55917,-0.24589,855.79
6541,61709.31584,22.747,61709.31584,61737.09960,56.20738,83.99114,88.80547,-0.01473,254.22
6558,61791.07509,21.299,61791.07509,61826.05473,24.97162,59.95127,315.15777,0.04718,876.68
6564,61735.05771,21.248,61735.05771,61761.15690,10.87392,36.97311,157.74418,0.02421,443.80
6571,61113.32951,20.115,61113.32951,61121.30888,87.82536,95.80473,191.69283,-0.36669,537.16
6581,61113.30812,20.323,61113.30812,61120.24067,67.83330,74.76584,216.63320,-0.35500,605.74
6631,61802.32635,14.583,61802.32635,61826.22840,32.86251,56.76456,21.76689,0.04903,69.86
6706,61802.31667,21.956,61802.31667,61802.31718,85.56959,85.57010,60.04700,0.02013,175.13
6713,61417.07563,22.740,61417.07563,61417.07614,92.23021,92.23072,226.92002,-0.19580,634.03
6742,62157.30390,22.303,62157.30390,62187.28820,61.59434,91.57864,21.82139,0.22974,70.01
6743,61446.27787,14.827,61446.27787,61474.21248,68.36836,96.30297,3.04615,-0.16625,18.38
6760,61440.31666,20.319,61440.31666,61501.19028,22.14323,83.01685,15.82980,-0.14392,53.53
6772,62186.37369,21.178,62186.37369,62212.33142,23.54446,49.50219,167.28711,0.26768,470.04
6782,61803.19830,19.727,61803.19830,61855.01720,13.92852,65.74742,222.11037,0.05989,620.80
6785,61264.37797,20.192,61264.37797,61290.12150,38.83797,64.58150,181.79000,-0.25160,509.92
6838,61763.27625,22.404,61763.27625,61803.19932,31.31958,71.24265,354.01675,0.02847,983.55
6842,61764.22649,18.353,61764.22649,61772.22992,0.76959,8.77303,260.21817,0.04573,725.60
6862,61615.18751,14.459,61615.18751,61676.12592,6.51042,67.44883,30.67980,-0.03908,94.37
6867,61115.26144,18.821,61115.26144,61142.20334,19.30213,46.24403,15.63122,-0.32566,52.99
6881,61407.26416,21.094,61407.26416,61471.10927,11.47099,75.31610,234.78430,-0.15632,655.66
6892,61856.33332,22.430,61856.33332,61856.33383,88.42120,88.42171,22.95063,0.04818,73.11
6911,61589.98519,19.563,61589.98519,61592.99484,9.95155,12.96120,217.00244,-0.05479,606.76
6956,62177.36142,20.849,62177.36142,62186.30197,67.00302,75.94357,103.75502,0.23799,295.33
7064,61526.28001,22.472,61526.28001,61529.15914,20.24051,23.11965,135.63665,-0.09544,383.00
7099,61584.97743,15.156,61584.97743,61589.97703,31.40349,36.40309,3.68833,-0.06931,20.14
7108,61795.18054,18.803,61795.18054,61800.18367,48.86664,53.86976,121.49281,0.03633,344.11
7113,61558.02123,22.671,61558.02123,61558.02174,19.07205,19.07256,191.28555,-0.07734,536.04
7156,61647.29713,22.915,61647.29713,61674.22769,60.90160,87.83216,308.09102,-0.05130,857.25
7157,62212.35278,22.190,62212.35278,62235.31869,22.79137,45.75729,343.62895,0.28289,954.98
7208,61266.11364,21.740,61266.11364,61290.10546,68.26597,92.25780,62.51434,-0.26729,181.91
7221,61086.22187,13.823,61086.22187,61116.17523,0.64663,30.59999,71.33071,-0.33167,206.16
7238,61887.25170,19.384,61887.25170,61916.17495,12.66349,41.58674,173.54156,0.10680,487.24
7251,61469.22427,22.814,61469.22427,61474.20737,12.33035,17.31345,185.01789,-0.12252,518.80
7265,61761.15487,13.545,61761.15487,61771.10803,2.26241,12.21558,19.65206,0.04323,64.04
7269,62241.19418,19.539,62241.19418,62241.19469,18.07982,18.08033,128.80643,0.30209,364.22
7329,61471.11794,19.297,61471.11794,61529.07699,18.17717,76.13622,153.48717,-0.12470,432.09
7352,62186.37675,21.240,62186.37675,62235.21188,24.87083,73.70596,343.06075,0.26693,953.42
7377,61233.15733,21.139,61233.15733,61237.12603,52.57724,56.54595,344.59889,-0.27711,957.65
7420,60994.21345,18.172,60994.21345,60998.18766,93.63122,97.60543,38.02364,-0.44113,114.57
7445,61089.34018,22.352,61089.34018,61120.24016,55.96360,86.86358,235.39963,-0.36208,657.35
7447,61023.26850,23.447,61023.26850,61025.23717,51.83369,53.80236,132.99274,-0.39862,375.73
7456,61674.08062,22.774,61674.08062,61676.12337,7.24991,9.29265,263.21901,-0.00721,733.85
7462,61025.25406,18.831,61025.25406,61060.16774,62.96569,97.87937,13.83010,-0.40406,48.03
7503,61497.05461,19.371,61497.05461,61529.07699,14.39051,46.41290,159.76461,-0.10831,449.35
7509,61498.06507,17.020,61498.06507,61558.02072,0.65497,60.61062,210.11064,-0.10019,587.80
7536,60994.24180,21.118,60994.24180,61023.13798,25.82706,54.72324,182.70166,-0.40042,512.43
7549,61466.09422,18.455,61466.09422,61529.07445,12.43970,75.41994,2.58160,-0.12431,17.10
7598,61713.27016,18.693,61713.27016,61764.15721,30.32235,81.20940,145.60119,0.00161,410.40
7614,61382.15205,17.218,61382.15205,61409.07088,55.13209,82.05092,145.16688,-0.19459,409.21
7662,61910.12624,18.443,61910.12624,61919.01577,17.94617,26.83570,235.46515,0.11649,657.53
7663,61142.37432,20.783,61142.37432,61152.30019,53.73884,63.66472,336.67275,-0.32990,935.85
7694,61709.31277,20.365,61709.31277,61713.27323,79.97840,83.93886,89.03638,-0.02776,254.85
7714,62002.01623,21.132,62002.01623,62005.99481,43.18885,47.16743,98.52794,0.15334,280.95
7721,62183.27778,20.364,62183.27778,62187.28871,3.72458,7.73550,310.85440,0.27719,864.85
7755,61734.05636,20.631,61734.05636,61771.11159,47.69900,84.75422,327.24007,0.00348,909.91
7764,61466.09014,18.537,61466.09014,61471.10978,1.08191,6.10155,228.53794,-0.11805,638.48
7871,62157.30239,13.172,62157.30239,62178.28088,78.79638,99.77488,15.59943,0.22007,52.90
7885,62186.37573,21.968,62186.37573,62209.31760,65.61790,88.55977,129.49656,0.24385,366.12
7896,61890.17641,19.783,61890.17641,61919.01526,50.74967,79.58853,210.26855,0.08744,588.24
7943,61114.09699,21.342,61114.09699,61141.99662,69.03405,96.93368,184.92158,-0.35524,518.53
7975,61589.98519,20.175,61589.98519,61592.99484,14.59909,17.60874,323.83086,-0.05734,900.53
7986,61023.19898,19.933,61023.19898,61024.17468,11.00333,11.97903,340.18349,-0.37451,945.50
8009,62001.99175,20.401,62001.99175,62005.99481,28.70979,32.71286,211.64519,0.16136,592.02
8018,61289.08065,20.659,61289.08065,61292.10408,10.82167,13.84510,119.16797,-0.22189,337.71
8026,61379.10001,21.848,61379.10001,61379.10715,4.52153,4.52867,139.32572,-0.16810,393.15
8071,61501.19650,19.243,61501.19650,61529.15812,25.53963,53.50126,192.09979,-0.11217,538.27
8076,61113.32951,14.385,61113.32951,61118.03105,93.16700,97.86854,3.17661,-0.36983,18.74
8080,60994.21548,19.505,60994.21548,60998.21207,79.01984,83.01642,75.77751,-0.43230,218.39
8091,62005.99837,16.883,62005.99837,62005.99888,77.60120,77.60171,23.43519,0.13649,74.45
8092,61791.07509,20.839,61791.07509,61826.05473,12.23797,47.21762,95.23675,0.05417,271.90
8098,61561.32464,19.486,61561.32464,61620.28727,30.82460,89.78723,162.76313,-0.08199,457.60
8099,61057.29766,19.728,61057.29766,61086.26388,50.20745,79.17367,335.35968,-0.37752,932.24
8105,61115.26195,20.320,61115.26195,61142.20436,71.04679,97.98920,9.40576,-0.35574,35.87
8108,61407.27384,19.832,61407.27384,61498.06610,6.05625,96.84851,216.30892,-0.15332,604.85
8116,62149.26967,22.531,62149.26967,62150.28046,95.85977,96.87056,209.65325,0.20601,586.55
8137,61858.17048,16.869,61858.17048,61920.10268,20.42172,82.35393,15.90869,0.08652,53.75
8172,61264.37797,18.499,61264.37797,61290.11986,21.25206,46.99395,213.22027,-0.24166,596.36
8230,61060.17345,20.088,61060.17345,61060.17396,6.94623,6.94674,83.10984,-0.35047,238.55
8250,62002.01161,20.409,62002.01161,62005.00187,5.81928,8.80954,142.07659,0.17409,400.71
8255,61469.22836,21.462,61469.22836,61506.13583,47.32266,84.23012,72.17789,-0.14186,208.49
8262,61854.15016,19.314,61854.15016,61916.99575,2.84586,65.69145,297.90342,0.09398,829.23
8263,61232.39588,20.695,61232.39588,61236.20348,2.32234,6.12995,338.27505,-0.24903,940.26
8369,61174.17629,19.707,61174.17629,61211.26524,34.64953,71.73849,42.13774,-0.30057,125.88
8380,61115.24039,17.823,61115.24039,61142.01040,2.23398,29.00399,178.80917,-0.31582,501.73
8392,62186.37064,20.488,62186.37064,62212.35634,67.48003,93.46573,161.17553,0.24280,453.23
8431,61822.14513,18.453,61822.14513,61888.10415,33.74608,99.70510,9.05518,0.05942,34.90
8442,61089.32131,22.493,61089.32131,61089.32181,77.04674,77.04725,115.73748,-0.37447,328.28
8460,61619.13176,19.912,61619.13176,61650.99743,52.20776,84.07343,330.92377,-0.06198,920.04
8483,61440.32077,20.503,61440.32077,61501.19543,37.25200,98.12666,198.23462,-0.15229,555.15
8499,62205.13938,17.219,62205.13938,62238.00675,30.34962,63.21698,2.19327,0.27448,16.03
8544,61883.27863,19.656,61883.27863,61920.11137,6.96421,43.79695,123.08519,0.10775,348.48
8564,61231.30758,20.220,61231.30758,61233.06855,57.42122,59.18218,149.58089,-0.28093,421.35
8572,61266.21771,20.298,61266.21771,61292.11685,29.52888,55.42801,288.90271,-0.24530,804.48
8580,61890.17641,19.350,61890.17641,61919.01526,24.31006,53.14892,210.26450,0.10199,588.23
8628,61802.31718,17.849,61802.31718,61856.34049,26.15569,80.17901,148.01016,0.05270,417.03
8629,61142.24903,18.432,61142.24903,61150.26727,1.98044,9.99867,311.27952,-0.30015,866.02
8634,61053.14865,17.492,61053.14865,61053.17177,18.74892,18.77204,38.81298,-0.36148,116.74
8659,61850.04634,20.784,61850.04634,61888.11990,46.83440,84.90797,153.23473,0.06755,431.40
8692,61506.32915,16.843,61506.32915,61562.25119,43.26357,99.18561,4.11448,-0.11912,21.31
8760,61709.31635,20.426,61709.31635,61735.05670,4.45622,30.19657,214.39415,0.01362,599.58
8763,60998.28958,23.191,60998.28958,60999.28586,98.94342,99.93970,239.58743,-0.44188,668.87
8783,61089.31723,15.213,61089.31723,61142.01040,0.98648,53.67966,90.79354,-0.33007,259.68
8836,61735.20807,20.773,61735.20807,61791.07661,39.27907,95.14762,233.32205,0.00873,651.64
8841,61891.37235,20.446,61891.37235,61920.32091,63.70044,92.64900,49.46272,0.08098,146.02
8872,61652.13843,10.828,61652.13843,61674.07502,0.73741,22.67399,5.85907,-0.01567,26.11
8883,61407.27283,14.920,61407.27283,61471.11641,28.10609,91.94968,8.88315,-0.16555,34.43
8894,62177.35530,22.128,62177.35530,62206.33505,53.21922,82.19897,141.69436,0.24576,399.66
8915,60998.28856,17.972,60998.28856,61001.25094,76.50108,79.46347,95.01970,-0.42832,271.30
8922,61086.25827,12.603,61086.25827,61117.03986,36.54528,67.32687,2.51854,-0.35252,16.93
8927,61379.09950,19.648,61379.09950,61417.06080,48.23370,86.19500,346.61067,-0.19244,963.18
8940,61615.20554,15.545,61615.20554,61652.21673,55.55914,92.57034,49.79712,-0.06598,146.94
8951,62005.01610,20.508,62005.01610,62005.99685,74.79792,75.77866,180.41286,0.13750,506.14
8952,61561.34610,18.110,61561.34610,61620.28930,13.02887,71.97207,118.67453,-0.07220,336.35
8953,61858.17505,20.884,61858.17505,61913.15715,12.32743,67.30952,349.10972,0.09098,970.05
8972,61407.27181,21.642,61407.27181,61442.20764,8.80071,43.73654,297.87738,-0.15484,829.16
9004,61910.12827,16.817,61910.12827,61919.02086,20.07957,28.97216,3.19687,0.11532,18.79
9012,61622.36237,21.378,61622.36237,61622.36287,2.91074,2.91125,320.30316,-0.03317,890.83
9044,61142.36462,22.824,61142.36462,61173.26503,50.60897,81.50937,110.73244,-0.32809,314.51
9075,61413.14469,18.287,61413.14469,61413.14520,52.82858,52.82910,45.55318,-0.17603,135.27
9082,61209.25112,14.015,61209.25112,61211.26117,1.61823,3.62827,42.27008,-0.26174,126.24
9107,61916.29149,18.342,61916.29149,62005.99888,8.03821,97.74560,161.67353,0.12536,454.60
9177,61466.09065,20.338,61466.09065,61471.11029,14.21248,19.23211,178.33323,-0.12529,500.42
9191,62214.38502,18.081,62214.38502,62275.29493,25.82575,86.73566,105.31668,0.28232,299.62
9206,61561.33739,19.668,61561.33739,61590.26906,11.11868,40.05034,225.30021,-0.07115,629.58
9235,62157.30239,21.251,62157.30239,62157.30289,87.03255,87.03306,109.84430,0.21545,312.07
9258,61114.10010,17.563,61114.10010,61142.01040,2.00781,29.91812,141.10216,-0.31635,398.03
9278,61622.36593,20.323,61622.36593,61652.14507,24.26197,54.04111,112.86346,-0.04488,320.37
9284,61705.09753,18.962,61705.09753,61705.09855,39.13607,39.13708,175.66002,-0.00769,493.07
9288,61742.23187,18.536,61742.23187,61764.15721,2.67216,24.59750,145.62212,0.03263,410.46
9291,62002.00602,21.216,62002.00602,62005.00747,18.97120,21.97264,311.82898,0.16677,867.53
9314,61590.27008,20.768,61590.27008,61590.27110,60.79751,60.79854,61.81996,-0.08255,180.00
9315,61652.21724,20.270,61652.21724,61705.10160,15.29781,68.18217,338.84372,-0.02360,941.82
9392,61857.29362,22.692,61857.29362,61857.29413,87.20277,87.20328,199.02604,0.04937,557.32
9393,61409.07037,18.029,61409.07037,61417.07407,7.33748,15.34118,76.02369,-0.15303,219.07
9397,61446.27684,22.311,61446.27684,61469.22682,53.19237,76.14234,310.80102,-0.15783,864.70
9447,61713.27016,18.672,61713.27016,61795.11676,4.59673,86.44333,189.57447,0.01571,531.33
9469,61595.36248,20.401,61595.36248,61647.26662,45.01140,96.91554,81.30653,-0.07108,233.59
9471,61802.31616,18.938,61802.31616,61861.20567,37.99562,96.88513,34.92260,0.04621,106.04
9480,62149.27068,19.509,62149.27068,62208.08980,24.06718,82.88630,347.82523,0.24636,966.52
9508,61498.06610,21.048,61498.06610,61498.06661,0.70107,0.70158,260.30181,-0.10021,725.83
9535,61440.16652,19.466,61440.16652,61441.05202,91.62805,92.51355,127.74864,-0.18259,361.31
9574,61595.37071,15.571,61595.37071,61622.35982,50.17836,77.16747,18.78919,-0.07391,61.67
9638,61266.21720,23.035,61266.21720,61266.21771,17.91854,17.91905,219.75961,-0.23875,614.34
9646,61118.33293,21.739,61118.33293,61121.29555,5.52145,8.48407,154.31292,-0.31593,434.36
9696,61506.32762,20.103,61506.32762,61562.27457,39.59571,95.54266,167.38073,-0.11709,470.30
9729,61561.33688,21.356,61561.33688,61590.29465,68.92421,97.88198,338.35674,-0.10294,940.48
9732,61674.07655,22.467,61674.07655,61676.12083,3.82479,5.86907,357.59999,-0.00534,993.40
9736,62178.28953,12.655,62178.28953,62208.08624,4.75336,34.55007,8.73612,0.27376,34.02
9749,61506.32660,18.949,61506.32660,61562.27457,27.62081,83.56878,47.96856,-0.11049,141.91
9760,61118.33293,19.432,61118.33293,61144.03951,2.71057,28.41716,317.70855,-0.31431,883.70
9781,61142.37075,23.078,61142.37075,61148.29386,75.53073,81.45384,186.03780,-0.34255,521.60
9802,61888.10415,22.254,61888.10415,61916.97391,62.07702,90.94678,247.83274,0.08008,691.54
9892,61526.25912,12.300,61526.25912,61592.98105,18.16719,84.88912,3.81072,-0.09431,20.48
9929,61379.09644,21.329,61379.09644,61417.08180,14.19718,52.18254,183.07541,-0.17348,513.46
9981,62212.35380,12.499,62212.35380,62214.39212,29.81537,31.85370,4.29689,0.27889,21.82
9982,61858.16590,21.069,61858.16590,61920.09961,10.63025,72.56396,354.97847,0.09190,986.19
9993,61647.25233,19.158,61647.25233,61647.25284,7.74658,7.74709,50.40133,-0.02218,148.60
10020,61916.29353,21.586,61916.29353,61919.21478,25.57323,28.49449,61.16226,0.11569,178.20
10035,61595.37479,21.177,61595.37479,61622.36797,70.65259,97.64576,339.08030,-0.08516,942.47
10049,61471.11590,22.970,61471.11590,61471.11641,14.61947,14.61998,253.95916,-0.12274,708.39
10054,61734.05484,21.159,61734.05484,61771.11006,52.46192,89.51715,302.20954,0.00087,841.08
10061,61206.14155,19.237,61206.14155,61211.26066,32.28856,37.40768,174.26686,-0.28095,489.23
10084,61118.33343,20.479,61118.33343,61144.06441,39.98384,65.71482,236.09251,-0.33586,659.25
10110,61466.09065,17.283,61466.09065,61529.07242,3.15740,66.13916,134.37627,-0.11919,379.53
10131,61382.15155,19.158,61382.15155,61409.07139,20.82637,47.74621,38.36447,-0.17547,115.50
10134,61676.12083,18.906,61676.12083,61705.10414,9.67073,38.65404,200.50654,-0.00742,561.39
10148,61674.08062,20.792,61674.08062,61676.12337,9.08672,11.12947,150.13618,-0.00822,422.87
10158,61407.11629,19.491,61407.11629,61475.04022,15.75453,83.67846,114.43774,-0.15878,324.70
10196,61173.11482,13.103,61173.11482,61174.32361,2.94116,4.14995,35.67549,-0.28304,108.11
10212,61791.07509,13.270,61791.07509,61826.05473,20.11775,55.09739,0.99665,0.04985,12.74
10258,62183.29714,21.647,62183.29714,62186.29537,8.12219,11.12043,135.31952,0.27470,382.13
10290,61802.32279,22.348,61802.32279,61802.32329,19.65582,19.65633,109.87792,0.05627,312.16
10335,61763.27932,22.467,61763.27932,61803.19626,53.49412,93.41106,335.26010,0.01632,931.97
10379,61561.33739,11.972,61561.33739,61590.26906,4.86743,33.79910,5.38472,-0.06772,24.81
10387,62157.30492,20.891,62157.30492,62186.26100,54.66516,83.62124,216.53747,0.23364,605.48
10403,61858.16590,18.894,61858.16590,61861.15592,0.98225,3.97227,210.50214,0.09721,588.88
10418,61734.06553,11.342,61734.06553,61735.06333,4.65884,5.65664,6.42325,0.02707,27.66
10446,61144.06441,18.423,61144.06390,61144.06441,0.20089,0.20140,305.22349,-0.29809,849.36
10457,61622.35931,22.548,61622.35931,61647.30123,36.44055,61.38247,62.81710,-0.05156,182.75
10469,61467.31397,21.877,61467.31397,61506.32609,42.19149,81.20361,91.87127,-0.14008,262.65
10470,62177.36193,19.701,62177.36193,62241.21656,9.56663,73.42126,84.89574,0.27050,243.46
10508,60994.13447,20.018,60994.13447,60998.12253,91.48976,95.47781,6.22391,-0.43988,27.12
10514,61152.34737,18.471,61152.34737,61206.21689,2.89463,56.76415,330.90094,-0.29489,919.98
10519,62177.35582,21.294,62177.35582,62177.35633,96.92844,96.92895,342.73098,0.22115,952.51
